customer_id,country,city,tenure_days,freq,monetary,avg_amount,max_amount,recency_days,avg_gap_days,label_churn
1303,UK,London,181,6,549.8146897145041,91.63578161908401,126.94428381873652,51.0,18.4,0
1304,IN,Delhi,160,2,351.00947672058464,175.50473836029232,185.37096775388437,11.0,58.0,1
1305,IN,Bengaluru,140,3,447.3200414150728,149.10668047169094,249.09552781918413,87.0,12.5,0
1306,US,NYC,85,1,52.681224967409214,52.681224967409214,52.681224967409214,11.0,,1
1307,SG,Singapore,186,3,381.34079543297617,127.11359847765873,171.3763652244633,127.0,8.0,0
1308,US,NYC,229,1,175.68896911896957,175.68896911896957,175.68896911896957,197.0,,0
1309,DE,Berlin,125,1,445.6512717250907,445.6512717250907,445.6512717250907,120.0,,1
1310,SG,Singapore,240,1,91.38549840095811,91.38549840095811,91.38549840095811,12.0,,0
1311,DE,Munich,203,2,375.7335246049158,187.8667623024579,319.7130740183006,79.0,50.0,1
1312,UK,London,282,9,2093.64652337969,232.6273914866322,557.7335770800702,9.0,23.125,0
1313,SG,Singapore,294,6,853.2973427940271,142.21622379900452,338.5564991813005,18.0,33.0,1
1314,US,SF,88,1,104.08597253866712,104.08597253866712,104.08597253866712,75.0,,0
1315,IN,Delhi,116,1,275.5663171314812,275.5663171314812,275.5663171314812,83.0,,0
1316,UK,Manchester,147,2,230.42668492066832,115.21334246033416,143.44143629649022,57.0,19.0,0
1317,DE,Berlin,210,8,1430.4479301630329,178.8059912703791,394.68105337693993,23.0,20.857142857142858,0
1318,IN,Bengaluru,261,2,152.28659494234438,76.14329747117219,102.5038582582253,17.0,15.0,0
1319,IN,Mumbai,265,2,202.1160906970619,101.05804534853095,133.9183124285097,137.0,26.0,0
1320,SG,Singapore,245,8,1621.0796592860142,202.63495741075178,462.70475257917593,15.0,22.857142857142858,1
1321,SG,Singapore,179,1,126.73562664163973,126.73562664163973,126.73562664163973,25.0,,0
1322,UK,Manchester,143,1,148.85107882053367,148.85107882053367,148.85107882053367,37.0,,1
1323,UK,London,155,2,541.4248176600933,270.7124088300466,415.18843966634427,15.0,5.0,0
1324,SG,Singapore,238,7,1418.8560017706654,202.69371453866648,301.05894207190926,2.0,31.833333333333332,0
1325,IN,Hyderabad,90,1,82.09149008976942,82.09149008976942,82.09149008976942,72.0,,0
1326,DE,Berlin,137,1,49.1147752481621,49.1147752481621,49.1147752481621,45.0,,0
1327,DE,Munich,178,5,594.2520768831357,118.85041537662714,205.95215882099583,16.0,16.5,0
1328,DE,Berlin,165,2,460.5394407084119,230.26972035420596,294.7173961769701,42.0,80.0,0
1329,DE,Berlin,207,5,615.1885107613285,123.03770215226571,160.09822109868276,46.0,30.75,0
1330,SG,Singapore,245,10,1826.3449014636794,182.63449014636794,358.985751002259,33.0,17.444444444444443,0
1331,SG,Singapore,221,9,1756.7919590227784,195.1991065580865,380.3574206401159,11.0,19.125,0
1332,DE,Munich,133,2,156.81214046446877,78.40607023223438,115.08366166415227,54.0,22.0,1
1333,SG,Singapore,296,9,1581.5059711562014,175.72288568402237,347.9681537134064,15.0,18.0,0
1334,UK,London,274,5,938.4809283827341,187.6961856765468,506.4333514761466,16.0,43.25,0
1335,IN,Mumbai,289,3,723.0878412023089,241.02928040076964,427.4288285198329,97.0,38.5,0
1336,DE,Berlin,291,2,360.3168035016396,180.1584017508198,216.1832090277018,79.0,34.0,0
1337,DE,Munich,112,0,,,,,,0
1338,UK,London,145,3,396.60369354977416,132.20123118325805,177.31780056113817,25.0,59.0,1
1339,DE,Munich,195,6,1269.6376587413488,211.60627645689146,348.91603232246734,20.0,26.8,0
1340,US,SF,278,7,1138.277108230338,162.61101546147685,314.3148484985855,34.0,17.166666666666668,0
1341,US,SF,192,5,842.4857521737911,168.49715043475823,227.2791839814187,11.0,41.0,1
1342,UK,Manchester,196,2,178.67252014524578,89.33626007262289,138.83485575591635,91.0,32.0,0
1343,UK,Manchester,261,6,983.2000308917577,163.86667181529296,260.70296164270985,11.0,37.4,0
1344,SG,Singapore,204,0,,,,,,0
1345,SG,Singapore,212,6,834.664448649395,139.11074144156584,215.63264104482752,1.0,37.8,0
1346,IN,Bengaluru,164,2,280.0907850016439,140.04539250082195,143.42619636370222,17.0,43.0,0
1347,DE,Munich,160,3,553.167051325752,184.389017108584,329.5989522321809,47.0,52.5,1
1348,SG,Singapore,290,6,1302.1629383136442,217.02715638560736,364.0688659416144,3.0,36.8,0
1349,DE,Munich,217,6,1135.181181004177,189.19686350069617,214.34450681761516,127.0,11.8,0
1350,DE,Berlin,162,1,223.0858173356582,223.0858173356582,223.0858173356582,82.0,,0
1351,IN,Mumbai,189,3,366.19733327449285,122.06577775816429,152.53248625634595,3.0,75.5,0
1352,US,SF,111,0,,,,,,1
1353,US,SF,155,1,423.2209482466958,423.2209482466958,423.2209482466958,14.0,,0
1354,SG,Singapore,264,6,1003.5506206181254,167.25843676968756,269.71587723960226,35.0,18.8,0
1355,DE,Munich,284,2,340.46073515770274,170.23036757885137,202.66537351895036,106.0,93.0,0
1356,DE,Munich,158,3,649.6656868027718,216.55522893425726,277.6129873570424,22.0,65.5,0
1357,UK,Manchester,294,5,1035.9757714608886,207.19515429217773,336.69304902408555,61.0,20.5,0
1358,UK,Manchester,171,4,684.6633239603069,171.16583099007673,278.7289269482404,21.0,36.333333333333336,1
1359,UK,London,93,2,224.43058442255034,112.21529221127517,118.44039667464052,53.0,9.0,1
1360,IN,Bengaluru,173,1,134.68940314695467,134.68940314695467,134.68940314695467,56.0,,0
1361,UK,London,214,5,1390.1521072561868,278.0304214512374,504.75861837960366,20.0,41.5,1
1362,SG,Singapore,158,2,266.6971267037134,133.3485633518567,136.64076662431296,15.0,59.0,0
1363,US,NYC,199,6,1223.0517741641765,203.8419623606961,361.68914126631256,121.0,9.2,0
1364,DE,Munich,180,3,628.5205428937588,209.50684763125295,292.61995284639687,36.0,67.5,0
1365,SG,Singapore,93,2,382.2224730900879,191.11123654504394,258.22386341053794,10.0,47.0,1
1366,IN,Bengaluru,215,6,884.8746982153135,147.47911636921893,236.07147603443445,25.0,32.0,0
1367,UK,London,88,1,185.13745553929616,185.13745553929616,185.13745553929616,27.0,,1
1368,UK,London,101,1,183.82381462277195,183.82381462277195,183.82381462277195,14.0,,1
1369,UK,London,257,4,598.8310555651204,149.7077638912801,188.57828583281653,114.0,25.333333333333332,0
1370,SG,Singapore,284,5,837.9594884893504,167.59189769787008,377.5347670206463,9.0,43.25,0
1371,UK,London,277,4,550.7614137608477,137.69035344021194,249.33659190436995,57.0,42.666666666666664,1
1372,IN,Mumbai,295,8,1300.8530388357885,162.60662985447357,423.2963107171134,14.0,22.714285714285715,0
1373,US,Austin,279,4,561.7517303818561,140.43793259546402,318.41712168473646,35.0,53.333333333333336,0
1374,DE,Berlin,150,2,388.34006545971425,194.17003272985713,270.6541336406122,79.0,57.0,1
1375,IN,Mumbai,284,3,795.7527162346123,265.2509054115374,435.5958696501549,109.0,41.5,1
1376,DE,Munich,229,2,234.2917619360804,117.1458809680402,127.03554284151612,27.0,30.0,0
1377,DE,Munich,114,2,310.28607825642564,155.14303912821282,192.5293415230884,56.0,28.0,1
1378,US,NYC,294,3,737.7789947275251,245.9263315758417,338.75455093591404,59.0,60.5,0
1379,UK,Manchester,121,1,387.40627342398494,387.40627342398494,387.40627342398494,101.0,,0
1380,IN,Delhi,238,9,1275.5966523645593,141.7329613738399,220.26702169176477,45.0,18.25,0
1381,DE,Munich,274,8,2225.9747014201976,278.2468376775247,852.7492394857078,2.0,24.714285714285715,0
1382,IN,Delhi,146,4,852.751030313116,213.187757578279,330.04172536867696,37.0,35.333333333333336,1
1383,US,NYC,161,1,86.80898599978161,86.80898599978161,86.80898599978161,23.0,,0
1384,SG,Singapore,107,0,,,,,,1
1385,IN,Bengaluru,138,2,283.49478846307966,141.74739423153983,216.77309553165097,1.0,31.0,1
1386,IN,Hyderabad,123,1,152.84996796976003,152.84996796976003,152.84996796976003,33.0,,1
1387,SG,Singapore,238,1,163.31724778716244,163.31724778716244,163.31724778716244,159.0,,0
1388,SG,Singapore,261,4,914.7085489925408,228.6771372481352,331.1052818801167,52.0,32.0,1
1389,DE,Munich,135,2,220.6197776145792,110.3098888072896,126.05362018057288,53.0,14.0,1
1390,UK,Manchester,122,2,350.05596377084817,175.02798188542408,244.42917619611407,76.0,9.0,0
1391,UK,London,82,0,,,,,,0
1392,SG,Singapore,209,3,782.9081420792731,260.96938069309107,393.1210290960288,16.0,57.5,0
1393,US,Austin,218,3,391.4045942023514,130.46819806745046,218.65137905248488,75.0,11.5,0
1394,US,SF,129,0,,,,,,1
1395,IN,Bengaluru,225,4,562.6058015354718,140.65145038386794,205.4362346858001,46.0,45.666666666666664,1
1396,US,NYC,95,1,296.7821999632056,296.7821999632056,296.7821999632056,91.0,,0
1397,SG,Singapore,111,0,,,,,,0
1398,US,NYC,205,0,,,,,,0
1399,DE,Munich,135,1,78.99900838397203,78.99900838397203,78.99900838397203,87.0,,1
1400,SG,Singapore,134,1,301.4488405251328,301.4488405251328,301.4488405251328,26.0,,0
